sq_mt_built,n_rooms,n_bathrooms,floor,house_type_id,is_renewal_needed,built_year,has_lift,is_exterior,has_parking,raw_address,buy_price,energy_certificate,age
835,7,7,1,HouseType 2: Casa o chalet,0,1990,0,0,1,no descrito,2490000,en trámite,34
111,3,3,2,HouseType 1: Pisos,0,1950,1,1,0,no descrito,630000,en trámite,74
255,3,4,0,HouseType 1: Pisos,0,0,1,1,1,"Calle Madrigal, 16",1600000,B,0
418,5,6,1,HouseType 2: Casa o chalet,0,0,0,0,1,"Calle Navalmanzano, 11",2100000,no indicado,0
112,3,2,6,HouseType 5: Áticos,1,1930,1,1,0,Calle de Juan Álvarez Mendizábal,575000,en trámite,94
73,2,1,1,HouseType 1: Pisos,0,0,0,0,0,Calle de Martín de los Heros,275000,F,0
73,3,1,2,HouseType 1: Pisos,0,1950,0,1,0,Calle Azuaga,193000,en trámite,74
353,5,5,1,HouseType 2: Casa o chalet,0,1991,0,0,1,"Ronda Buganvilla del Rey, 19",929000,C,33
83,3,1,1,HouseType 1: Pisos,1,1968,1,1,0,Calle de Valderrey,250000,en trámite,56
136,5,3,1,HouseType 1: Pisos,0,1997,1,1,1,"Calle del Arquitecto Sánchez Arcas, 7",778000,B,27
66,2,1,3,HouseType 1: Pisos,0,0,0,1,0,Calle Felipe Moratilla,210000,D,0
81,2,1,1,HouseType 1: Pisos,0,1968,1,1,0,"Avenida de Juan Andrés, 38",248000,E,56
202,5,6,1,HouseType 2: Casa o chalet,0,1991,0,0,1,"Ronda Buganvilla del Rey, 34",950000,D,33
63,2,1,1,HouseType 1: Pisos,0,0,0,1,0,Calle de Artajona,150600,no indicado,0
285,5,4,1,HouseType 2: Casa o chalet,0,2000,0,0,1,no descrito,745000,E,24
551,8,5,5,HouseType 1: Pisos,0,1957,1,1,0,no descrito,2200000,en trámite,67
83,2,3,1,HouseType 1: Pisos,1,0,1,1,0,Calle de Martín de los Heros,210000,F,0
340,4,3,1,HouseType 2: Casa o chalet,0,0,0,0,1,"Calle de José Fentanes, 47",745000,en trámite,0
132,3,2,2,HouseType 1: Pisos,0,2006,1,1,1,Avenida del talgo,550000,en trámite,18
300,4,3,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,890000,en trámite,0
92,2,3,2,HouseType 4: Dúplex,0,0,1,1,1,"Calle Altozano, 2",395000,en trámite,0
54,1,1,0,HouseType 1: Pisos,0,0,1,1,0,"Calle Altozano, 2",230000,en trámite,0
84,2,2,1,HouseType 1: Pisos,0,0,1,1,1,"Calle Altozano, 2",375000,en trámite,0
175,4,3,2,HouseType 4: Dúplex,0,0,1,1,1,"Carretera de Húmera, 8",609700,no indicado,0
640,5,7,1,HouseType 2: Casa o chalet,0,0,0,0,1,miraflores,2400000,no indicado,0
245,3,2,1,HouseType 2: Casa o chalet,0,1996,0,0,1,no descrito,840000,no indicado,28
302,4,4,1,HouseType 2: Casa o chalet,0,2007,0,0,1,no descrito,775000,en trámite,17
60,2,1,2,HouseType 1: Pisos,0,0,1,1,0,no descrito,187900,en trámite,0
410,5,5,1,HouseType 2: Casa o chalet,0,2007,0,0,1,no descrito,1520000,no indicado,17
150,5,2,-1,HouseType 1: Pisos,1,0,1,0,0,Arriaza,494900,en trámite,0
185,4,4,1,HouseType 1: Pisos,0,0,1,1,1,no descrito,980000,no indicado,0
105,3,2,0,HouseType 1: Pisos,0,0,1,1,1,Calle de las Rosas de Aravaca,540000,en trámite,0
230,3,4,2,HouseType 4: Dúplex,0,2001,1,1,1,Calle Ardales,975000,en trámite,23
420,3,3,3,HouseType 5: Áticos,0,0,1,1,1,no descrito,1690000,B,0
80,3,1,0,HouseType 1: Pisos,0,0,1,1,0,"Calle de San Gerardo, 15",250000,en trámite,0
350,6,4,1,HouseType 2: Casa o chalet,0,2001,0,0,1,"Calle Isla de Alegranza, 1",1060000,en trámite,23
174,4,4,1,HouseType 1: Pisos,0,0,1,1,1,no descrito,955000,D,0
550,5,6,1,HouseType 2: Casa o chalet,0,0,0,0,0,no descrito,1650000,A,0
60,1,1,2,HouseType 1: Pisos,0,1974,1,0,0,Calle Eduardo Benot,315000,E,50
434,5,6,6,HouseType 1: Pisos,0,0,1,1,1,"Paseo del Pintor Rosales, 18",2950000,en trámite,0
380,4,4,1,HouseType 2: Casa o chalet,0,0,0,0,1,Calle Aurelio de la Torre,649000,en trámite,0
300,4,4,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,875000,no indicado,0
168,3,3,1,HouseType 1: Pisos,0,0,1,1,1,no descrito,700000,no indicado,0
210,4,4,2,HouseType 5: Áticos,0,0,1,1,0,no descrito,1250000,no indicado,0
196,3,2,0,HouseType 1: Pisos,0,1960,1,1,1,Paseo de la Cancilleria,525000,E,64
232,4,3,1,HouseType 1: Pisos,0,2010,1,0,0,Calle de José Bastos,1470000,C,14
95,2,2,3,HouseType 1: Pisos,0,2005,1,1,1,"Urb. si. PISCINA PADEL VIGILANCIA 24 HORAS,PARQUE INFANTIL",420000,C,19
143,3,3,1,HouseType 1: Pisos,0,2000,1,1,1,Ardales,790000,E,24
840,5,9,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,2500000,no indicado,0
830,5,8,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,3850000,D,0
192,4,5,2,HouseType 4: Dúplex,0,0,1,1,1,no descrito,1200000,D,0
751,7,8,1,HouseType 2: Casa o chalet,0,1970,0,0,1,no descrito,2800000,en trámite,54
442,5,4,1,HouseType 2: Casa o chalet,0,2015,0,0,1,"alvaro caballero, 7",1520000,A,9
142,4,2,1,HouseType 1: Pisos,1,1960,0,1,1,no descrito,595000,en trámite,64
511,5,5,1,HouseType 2: Casa o chalet,0,2003,0,0,1,Calle de Hoces de la Hermida,1490000,en trámite,21
480,6,4,1,HouseType 2: Casa o chalet,0,1980,0,0,1,Bolarque,2250000,F,44
278,5,4,1,HouseType 1: Pisos,0,0,1,1,0,FERRAZ,990000,E,0
600,6,5,1,HouseType 2: Casa o chalet,0,0,0,0,0,no descrito,1600000,en trámite,0
128,3,2,2,HouseType 1: Pisos,0,1940,1,1,0,"Calle de Martín de los Heros, 24",575000,E,84
85,2,2,4,HouseType 5: Áticos,0,1998,1,1,0,MARTIN DE LOS HEROS,449000,B,26
268,3,3,1,HouseType 1: Pisos,0,1950,1,1,0,no descrito,1120000,E,74
825,6,4,1,HouseType 2: Casa o chalet,1,0,0,0,0,no descrito,2200000,E,0
115,4,2,5,HouseType 1: Pisos,0,1945,1,1,0,Calle del Rey Francisco,690000,en trámite,79
400,6,5,1,HouseType 2: Casa o chalet,0,2001,0,0,0,Calle Villager,1795000,C,23
830,5,5,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,3850000,en trámite,0
380,4,3,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,880000,en trámite,0
406,3,3,1,HouseType 2: Casa o chalet,0,2017,0,0,1,no descrito,1400000,B,7
297,5,3,3,HouseType 1: Pisos,0,1962,1,1,0,ferraz,1090000,E,62
92,2,2,2,HouseType 1: Pisos,0,0,1,1,1,Avenida del Talgo,410000,en trámite,0
145,3,2,2,HouseType 1: Pisos,0,0,1,1,0,"Calle Peñalara de Aravaca, 5",630000,no indicado,0
321,5,6,0,HouseType 4: Dúplex,0,0,1,1,1,"Calle de José Fentanes, 10",1595000,A,0
142,3,2,7,HouseType 1: Pisos,1,1942,1,1,1,Avenida de la Reina Victoria,665000,en trámite,82
400,5,5,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,1800000,C,0
90,3,1,0,HouseType 1: Pisos,1,0,1,0,0,JUAN ALVAREZ MENDIZABAL,290000,E,0
172,2,2,1,HouseType 1: Pisos,0,0,1,1,0,Plaza de España,1290000,en trámite,0
370,4,4,1,HouseType 2: Casa o chalet,0,2003,0,0,1,Algenib,1150000,en trámite,21
304,5,4,1,HouseType 1: Pisos,0,0,1,1,1,no descrito,1300000,en trámite,0
780,6,3,1,HouseType 2: Casa o chalet,1,0,0,0,0,Calle Eibar,1280000,en trámite,0
172,3,2,0,HouseType 1: Pisos,0,0,1,1,0,"Calle Peñalara de Aravaca, 5",800000,no indicado,0
116,3,2,4,HouseType 1: Pisos,0,0,1,1,0,Calle de Ferraz,795000,no indicado,0
410,4,4,1,HouseType 2: Casa o chalet,0,2003,0,0,1,no descrito,1680000,no indicado,21
292,4,4,2,HouseType 5: Áticos,0,2004,1,1,1,no descrito,990000,no indicado,20
115,4,1,6,HouseType 5: Áticos,1,1960,1,1,0,Paseo del Rey,620000,C,64
400,5,4,1,HouseType 2: Casa o chalet,0,0,0,0,1,San Gerardo,1450000,no indicado,0
394,5,4,4,HouseType 4: Dúplex,0,1993,1,1,1,Urb. Valdemarin,1300000,E,31
55,1,1,-1,HouseType 1: Pisos,0,1930,1,0,0,Calle de Martín de los Heros,198000,C,94
998,8,7,1,HouseType 2: Casa o chalet,1,1975,0,0,0,Urb. La Florida,1750000,C,49
233,7,3,4,HouseType 4: Dúplex,1,0,1,1,1,Urb. Puerta de Hierro,720000,en trámite,0
313,4,2,1,HouseType 2: Casa o chalet,1,1964,0,0,1,Urb. Casa Quemada,1500000,en trámite,60
83,3,1,2,HouseType 1: Pisos,0,1968,1,1,0,Calle de Valderrey,269000,en trámite,56
360,6,5,1,HouseType 2: Casa o chalet,0,0,0,0,1,Urb. El Plantio,690000,E,0
89,2,2,1,HouseType 1: Pisos,0,1960,1,1,0,"Aguilar de Campoo, 14",244000,en trámite,64
256,5,5,7,HouseType 1: Pisos,0,0,1,1,0,no descrito,1450000,en trámite,0
920,7,8,1,HouseType 2: Casa o chalet,1,1980,0,0,1,no descrito,1990000,en trámite,44
463,4,6,1,HouseType 2: Casa o chalet,0,0,0,0,1,Urb. Puerta de Hierro,1395000,E,0
130,4,3,4,HouseType 1: Pisos,1,1973,1,1,0,no descrito,595000,F,51
887,6,6,1,HouseType 2: Casa o chalet,0,0,0,0,1,Urb. Valdemarin,2900000,E,0
500,5,6,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,1650000,B,0
360,6,6,1,HouseType 2: Casa o chalet,0,0,0,0,1,Urb. El Plantio,1100000,C,0
347,5,5,1,HouseType 2: Casa o chalet,0,0,0,0,1,Urb. Aravaca,1590000,E,0
260,5,5,2,HouseType 5: Áticos,0,2012,1,1,1,no descrito,1700000,en trámite,12
205,4,4,1,HouseType 1: Pisos,0,2012,1,1,1,no descrito,1470000,en trámite,12
390,4,5,1,HouseType 2: Casa o chalet,0,2003,0,0,1,no descrito,1090000,C,21
430,4,4,1,HouseType 2: Casa o chalet,0,1991,0,0,1,no descrito,975000,F,33
700,5,6,1,HouseType 2: Casa o chalet,0,2006,0,0,1,no descrito,4300000,en trámite,18
500,6,6,1,HouseType 2: Casa o chalet,0,1960,0,0,0,no descrito,2750000,en trámite,64
300,5,3,1,HouseType 2: Casa o chalet,0,1970,0,0,0,no descrito,1780000,en trámite,54
301,4,4,1,HouseType 2: Casa o chalet,0,0,0,0,1,Urb. El Plantio,790000,E,0
430,6,5,1,HouseType 2: Casa o chalet,0,1991,0,0,1,no descrito,965000,en trámite,33
800,6,6,1,HouseType 2: Casa o chalet,0,1990,0,0,1,"Avenida de Valdemarín, 48",3199000,E,34
97,1,2,2,HouseType 1: Pisos,0,1942,1,1,0,Calle de Juan Álvarez Mendizábal,460000,E,82
313,6,3,1,HouseType 2: Casa o chalet,0,0,0,0,0,Calle Vascos,1500000,E,0
235,4,3,3,HouseType 1: Pisos,0,0,1,1,0,Calle de la Princesa,950000,E,0
774,6,6,1,HouseType 2: Casa o chalet,0,1980,0,0,1,no descrito,2500000,D,44
200,5,3,1,HouseType 1: Pisos,1,0,1,1,1,Calle de Guisando,675000,E,0
350,4,4,1,HouseType 2: Casa o chalet,0,2005,0,0,1,Avenida victoria,850000,D,19
143,3,2,6,HouseType 5: Áticos,0,1943,1,1,1,Calle de Ferraz,750000,E,81
146,3,2,0,HouseType 1: Pisos,1,1947,1,1,0,Calle Écija,530000,en trámite,77
918,6,8,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,2000000,D,0
623,7,6,1,HouseType 2: Casa o chalet,1,0,0,0,1,no descrito,2150000,D,0
308,5,5,1,HouseType 2: Casa o chalet,1,1968,0,0,1,no descrito,1800000,E,56
751,7,8,1,HouseType 2: Casa o chalet,0,1970,0,0,1,no descrito,2800000,D,54
378,5,5,1,HouseType 2: Casa o chalet,0,1971,0,0,1,no descrito,1250000,D,53
256,6,4,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,720000,D,0
280,7,3,1,HouseType 2: Casa o chalet,0,2000,0,0,1,no descrito,960000,en trámite,24
800,6,5,1,HouseType 2: Casa o chalet,0,0,0,0,0,no descrito,1680000,D,0
74,3,1,6,HouseType 1: Pisos,0,1968,1,1,0,Calle de Valderrodrigo,255000,en trámite,56
247,3,3,1,HouseType 2: Casa o chalet,1,0,0,0,0,no descrito,1550000,D,0
330,4,5,1,HouseType 2: Casa o chalet,0,2019,0,0,0,no descrito,1299000,A,5
424,5,4,2,HouseType 4: Dúplex,0,2002,1,1,1,no descrito,1550000,en trámite,22
433,7,5,0,HouseType 1: Pisos,0,0,1,1,1,no descrito,1290000,A,0
280,5,3,1,HouseType 2: Casa o chalet,0,0,0,0,0,no descrito,1590000,en trámite,0
424,5,5,2,HouseType 4: Dúplex,0,0,1,1,1,no descrito,1550000,A,0
280,5,3,0,HouseType 1: Pisos,0,0,0,1,0,no descrito,1590000,en trámite,0
593,5,6,1,HouseType 2: Casa o chalet,0,0,0,0,0,no descrito,2200000,A,0
565,7,7,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,1700000,A,0
847,5,5,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,1350000,A,0
698,4,7,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,4000000,A,0
544,5,8,1,HouseType 2: Casa o chalet,0,0,0,0,1,Calle Horche,2404000,en trámite,0
79,2,2,0,HouseType 1: Pisos,0,1940,1,0,0,FERRAZ,375000,en trámite,84
170,5,3,2,HouseType 4: Dúplex,0,1992,1,1,1,"Calle Valdivieso, 13",495000,en trámite,32
351,4,4,1,HouseType 2: Casa o chalet,0,0,0,0,0,"Calle Tapia de Casariego, 31",1491182,no indicado,0
900,7,8,1,HouseType 2: Casa o chalet,0,0,0,0,1,av miraflores,4400000,en trámite,0
171,4,3,3,HouseType 1: Pisos,0,0,1,1,1,"Calle Artesa de Segre, 14",520000,en trámite,0
171,4,3,3,HouseType 1: Pisos,0,1965,1,1,0,"Calle Artesa de Segre, 14",520000,en trámite,59
514,6,4,1,HouseType 2: Casa o chalet,0,0,0,0,1,"Calle Venta Vieja, 5",970000,en trámite,0
210,4,2,1,HouseType 1: Pisos,0,1978,1,1,0,Calle de Santa María Micaela,785000,en trámite,46
500,12,4,7,HouseType 5: Áticos,1,1967,1,1,1,Avenida valladolid,1500000,en trámite,57
433,5,5,5,HouseType 5: Áticos,0,1971,1,1,1,San Martín de Porres,1195000,no indicado,53
410,5,5,1,HouseType 2: Casa o chalet,0,0,0,0,1,"Calle navalmanzano, 11",2100000,en trámite,0
157,3,3,6,HouseType 5: Áticos,0,0,1,1,0,"PRINCESA, 73",1600000,D,0
234,5,3,1,HouseType 2: Casa o chalet,0,0,0,0,1,Serafin Ramírez s/n,800000,en trámite,0
670,6,6,1,HouseType 2: Casa o chalet,0,1977,0,0,1,Fuente del Rey,2200000,D,47
100,3,2,6,HouseType 1: Pisos,0,1970,1,1,0,Avenida Doctor Federico Rubio y Galí,430000,F,54
83,2,2,2,HouseType 1: Pisos,0,0,1,1,1,Paseo del Pintor Rosales,655000,en trámite,0
130,2,2,2,HouseType 5: Áticos,0,0,1,1,1,Calle de Cabellera de Berenice,675000,en trámite,0
77,3,1,2,HouseType 1: Pisos,0,1962,1,1,0,Paseo del Comandante Fortea,260000,en trámite,62
252,5,6,0,HouseType 1: Pisos,0,0,1,1,1,"Calle Alfonso Fernández Clausells, 12",1310000,no indicado,0
287,6,6,1,HouseType 4: Dúplex,0,0,1,1,1,"Calle Alfonso Fernández Clausells, 12",1400000,no indicado,0
325,7,6,1,HouseType 4: Dúplex,0,0,1,1,1,"Calle Alfonso Fernández Clausells, 12",1520000,no indicado,0
300,6,4,1,HouseType 2: Casa o chalet,0,0,0,0,1,Calle Osa Mayor,998000,en trámite,0
840,6,8,1,HouseType 2: Casa o chalet,0,0,0,0,1,Urb. Puerta de Hierro,3300000,en trámite,0
203,5,2,1,HouseType 1: Pisos,0,1947,1,1,0,no descrito,690000,E,77
370,3,6,1,HouseType 2: Casa o chalet,0,1999,0,0,1,Calle DE LA PINILLA,1075000,en trámite,25
87,2,2,0,HouseType 1: Pisos,0,0,1,0,0,Calle de Ferraz,375000,E,0
220,4,4,0,HouseType 1: Pisos,0,0,0,1,1,no descrito,1500000,no indicado,0
142,4,3,3,HouseType 1: Pisos,0,0,1,1,0,no descrito,850000,en trámite,0
73,3,1,5,HouseType 1: Pisos,0,0,1,1,0,Calle del Alcalde Martín de Alzaga,249000,E,0
224,4,3,6,HouseType 1: Pisos,1,0,1,1,0,no descrito,1450000,D,0
184,4,3,2,HouseType 5: Áticos,0,1997,1,1,1,Calle de Cabo Cañaveral,950000,en trámite,27
225,4,4,0,HouseType 1: Pisos,0,0,0,1,1,no descrito,1650000,no indicado,0
198,4,2,1,HouseType 1: Pisos,1,0,1,1,0,no descrito,865000,en trámite,0
350,5,5,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,1590000,no indicado,0
205,4,4,1,HouseType 1: Pisos,0,0,0,1,1,no descrito,1470000,no indicado,0
583,5,6,1,HouseType 2: Casa o chalet,0,2000,0,0,1,no descrito,1650000,E,24
204,3,4,2,HouseType 4: Dúplex,0,2001,1,1,1,no descrito,975000,E,23
364,5,4,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,840000,no indicado,0
187,5,4,2,HouseType 5: Áticos,0,0,1,1,1,no descrito,1450000,no indicado,0
219,5,4,1,HouseType 2: Casa o chalet,0,1991,0,0,1,no descrito,950000,E,33
250,5,3,1,HouseType 2: Casa o chalet,0,0,0,0,0,no descrito,1500000,no indicado,0
250,6,3,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,832000,no indicado,0
480,8,4,1,HouseType 2: Casa o chalet,0,0,0,0,0,no descrito,1490000,en trámite,0
174,4,3,1,HouseType 1: Pisos,0,2004,1,1,1,no descrito,922000,en trámite,20
800,5,8,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,2950000,E,0
600,6,7,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,2100000,no indicado,0
80,1,2,1,HouseType 5: Áticos,0,0,1,1,1,no descrito,350000,no indicado,0
619,6,6,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,2000000,D,0
120,4,2,1,HouseType 1: Pisos,0,0,1,1,1,no descrito,560000,no indicado,0
128,3,2,3,HouseType 1: Pisos,1,1950,1,0,0,no descrito,630000,E,74
77,3,1,1,HouseType 1: Pisos,0,1960,1,1,0,"Calle de Aguilar de Campóo, 19",175000,no indicado,64
145,3,3,4,HouseType 1: Pisos,0,1971,1,1,1,"Calle San Martín de Porres, 45",699000,en trámite,53
107,3,1,4,HouseType 1: Pisos,1,1961,0,1,0,"Calle del Doctor Casal, 13",260000,en trámite,63
132,4,2,3,HouseType 1: Pisos,0,0,1,1,1,"Avenida de Valladolid, 75",570000,en trámite,0
81,3,1,1,HouseType 1: Pisos,1,0,1,1,0,Calle de Aguilar de Campóo s/n,220000,en trámite,0
70,2,1,2,HouseType 1: Pisos,0,1990,1,1,1,"Calle Sinesio Delgado, 84",340000,en trámite,34
120,4,2,2,HouseType 1: Pisos,1,1965,0,1,0,Calle Felipe Moratilla,350000,en trámite,59
324,5,5,9,HouseType 1: Pisos,0,1974,1,1,1,Paseo de Juan XXIII,1150000,no indicado,50
269,4,3,2,HouseType 5: Áticos,0,2012,1,1,1,Calle Fernando Vizcaíno Casas,1095000,en trámite,12
120,3,2,1,HouseType 1: Pisos,1,2001,1,1,0,"Avenida del talgo, 206",495000,no indicado,23
210,2,2,0,HouseType 1: Pisos,0,0,1,1,1,"Calle Ardales, 16",795000,en trámite,0
270,6,5,1,HouseType 2: Casa o chalet,1,1993,0,0,1,Calle de Gerda Taro,588000,en trámite,31
227,6,3,1,HouseType 2: Casa o chalet,0,0,0,0,1,Garcia de la Parra,450000,en trámite,0
96,2,2,1,HouseType 1: Pisos,0,2004,1,1,1,Calle Valderroman,359999,en trámite,20
380,5,4,5,HouseType 1: Pisos,1,1950,1,1,1,Calle de Quintana,1750000,en trámite,74
400,5,5,5,HouseType 1: Pisos,0,1960,1,1,1,Paseo del Pintor Rosales,2800000,en trámite,64
117,3,2,3,HouseType 1: Pisos,0,2000,1,1,1,Avenida del talgo,498000,en trámite,24
138,3,2,1,HouseType 1: Pisos,1,1980,1,1,0,Calle de la Princesa,633000,B,44
211,4,2,5,HouseType 1: Pisos,1,0,1,1,1,no descrito,640000,en trámite,0
138,3,2,1,HouseType 1: Pisos,1,1980,1,1,0,Calle de la Princesa,633000,B,44
336,5,4,1,HouseType 2: Casa o chalet,0,1998,0,0,1,Calle de Melchor Rodríguez,885000,en trámite,26
83,2,1,2,HouseType 1: Pisos,0,0,0,1,0,Calle Santa Fe,306000,E,0
350,4,3,1,HouseType 2: Casa o chalet,0,0,0,0,1,no descrito,875000,no indicado,0
110,2,3,2,HouseType 4: Dúplex,0,0,1,1,1,"Calle Altozano, 2",440000,en trámite,0
108,2,3,2,HouseType 4: Dúplex,0,0,1,1,1,"Calle Altozano, 2",440000,en trámite,0
52,1,1,0,HouseType 1: Pisos,0,0,1,1,1,"Calle Altozano, 2",245000,en trámite,0
84,2,2,1,HouseType 1: Pisos,0,0,1,1,1,"Calle Altozano, 2",375000,en trámite,0
262,8,3,0,HouseType 1: Pisos,0,0,1,1,1,no descrito,700000,en trámite,0
82,3,1,6,HouseType 1: Pisos,0,1975,1,1,0,no descrito,203000,no indicado,49
240,4,4,2,HouseType 4: Dúplex,0,0,1,1,1,no descrito,1045000,D,0
185,4,3,1,HouseType 1: Pisos,0,0,1,1,1,no descrito,970000,C,0
74,3,1,0,HouseType 1: Pisos,0,1980,1,1,0,Calle Valdesangil,218000,en trámite,44
390,7,3,1,HouseType 2: Casa o chalet,1,1945,0,0,0,"Calle de Nueva Zelanda, Madrid",700000,E,79
45,1,1,0,HouseType 1: Pisos,0,0,1,0,0,"Juan Alvarez de Mendizabal, 99",220000,A,0
395,5,4,0,HouseType 1: Pisos,0,2019,1,1,1,Carril DE LOS CALEROS,1237000,B,5
246,5,4,1,HouseType 2: Casa o chalet,0,2006,0,0,1,Calle ALFAR,899000,B,18
547,0,0,6,HouseType 4: Dúplex,1,1960,1,1,0,"Calle de Luisa Fernanda, 3",1700000,en trámite,64
249,3,3,2,HouseType 5: Áticos,0,0,1,1,1,"Calle Doctor Balmis, 1",1550000,no indicado,0
106,3,2,4,HouseType 1: Pisos,0,1960,1,1,0,no descrito,675000,en trámite,64
410,4,3,1,HouseType 2: Casa o chalet,0,0,0,0,0,"Avenida Valdemarin, Dario Aparicio, 15",1497800,no indicado,0
387,3,2,1,HouseType 2: Casa o chalet,0,2017,0,0,0,no descrito,1400000,C,7
39,1,1,8,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",720000,no indicado,0
46,1,1,3,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",385000,no indicado,0
83,2,2,7,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",1120000,no indicado,0
53,1,1,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",495000,no indicado,0
42,1,1,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",380000,no indicado,0
44,1,1,4,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",440000,no indicado,0
54,1,1,0,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",495000,no indicado,0
50,1,1,0,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",375000,no indicado,0
65,2,2,8,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",1150000,no indicado,0
106,2,2,7,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",1150000,no indicado,0
42,1,1,2,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",360000,no indicado,0
53,1,1,1,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",465000,no indicado,0
42,1,1,1,HouseType 1: Pisos,0,0,1,1,0,"Calle Irun, 15",350000,no indicado,0
90,3,1,4,HouseType 1: Pisos,0,0,1,1,0,Calle María Ignacia,292000,E,0
370,5,5,1,HouseType 2: Casa o chalet,0,2004,0,0,1,no descrito,1150000,no indicado,20
250,6,3,1,HouseType 2: Casa o chalet,0,1980,0,0,1,no descrito,832000,no indicado,44
300,5,3,1,HouseType 2: Casa o chalet,0,1968,0,0,1,no descrito,1400000,no indicado,56
86,2,1,1,HouseType 1: Pisos,0,2006,1,1,1,"AGUARON, 23 - A",350000,en trámite,18
360,5,5,3,HouseType 1: Pisos,0,2005,1,1,1,no descrito,1150000,E,19
390,3,3,1,HouseType 2: Casa o chalet,0,2001,0,0,1,no descrito,1150000,no indicado,23
70,1,1,7,HouseType 1: Pisos,0,1970,1,1,0,Calle de la Princesa,420000,en trámite,54
75,2,3,0,HouseType 1: Pisos,0,0,1,1,0,Calle de Arriaza,300000,en trámite,0
140,3,2,6,HouseType 5: Áticos,0,0,1,1,0,Calle de Ferraz s/n,750000,en trámite,0
65,2,1,1,HouseType 1: Pisos,0,1965,0,1,0,"Calle de Santa Pola, 20",203000,en trámite,59
550,4,4,1,HouseType 2: Casa o chalet,1,1973,0,0,1,Urb. La Florida,1130000,E,51
131,3,3,2,HouseType 1: Pisos,0,2016,1,1,0,"Calle Doctor Balmis, 34-46 s/n",950000,C,8
390,5,4,1,HouseType 2: Casa o chalet,0,2020,0,0,1,Urb. ARAVACA,993771,A,4
229,4,2,3,HouseType 1: Pisos,1,1952,1,1,0,no descrito,800000,E,72
146,5,2,1,HouseType 1: Pisos,1,1940,1,0,0,"Calle de Juan Álvarez Mendizábal, 76",660000,en trámite,84
158,3,3,4,HouseType 1: Pisos,1,1990,1,1,0,no descrito,650000,en trámite,34
73,3,1,2,HouseType 1: Pisos,0,1950,0,1,0,Calle Azuaga,193000,C,74
104,4,2,1,HouseType 1: Pisos,0,0,0,0,0,Paseo del Comandante Fortea,328000,no indicado,0
408,3,3,8,HouseType 5: Áticos,0,1960,1,1,0,Calle Quintana,2850000,en trámite,64
885,5,7,1,HouseType 2: Casa o chalet,0,2006,0,0,0,Calle Horche,2404800,en trámite,18
73,1,1,1,HouseType 1: Pisos,0,1970,1,1,0,Calle de la Princesa s/n,418000,en trámite,54
500,6,4,1,HouseType 2: Casa o chalet,1,0,0,0,1,Calle Bolarque,2150000,en trámite,0
100,1,1,3,HouseType 4: Dúplex,0,0,1,1,1,no descrito,369000,no indicado,0
96,3,1,1,HouseType 1: Pisos,0,1992,1,1,1,Valle de Bergantiños,329000,en trámite,32
205,3,4,4,HouseType 1: Pisos,0,0,1,0,0,Calle de la Princesa,1190000,no indicado,0
600,6,6,1,HouseType 2: Casa o chalet,0,0,0,0,1,"Calle Alhena, 6",2275000,no indicado,0
74,3,1,0,HouseType 1: Pisos,0,1950,0,1,0,Calle Aguilafuente,199000,en trámite,74
160,3,2,5,HouseType 5: Áticos,1,1900,1,1,0,no descrito,1190000,en trámite,124
210,4,4,2,HouseType 5: Áticos,0,2020,1,1,1,no descrito,1250000,no indicado,4
